name,Project_Creation,Issue_Id,Person_Commited,User_Id,Commit_id,Commit_Sha,Commit_Date
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492894,b8e956694f6db147c95e92a6d29cb7a7d024c1ad,"2009-10-01 04:34:50"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492892,41a7ff05a753dbc82273a0a860df5c625a8d4f64,"2009-10-01 04:35:04"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492867,1f622ad076fcc5a0cf5b6006b7488651d8d3eac1,"2009-10-01 05:49:17"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492888,b622636eb2d6c5e21a48c9832e1731512ebfdd13,"2009-10-01 06:01:02"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492886,19453752fc93c2391e64500b17df54894ebcbed9,"2009-10-01 06:02:16"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492882,1ebfc3519eee95628032674ead20e706a65aa35a,"2009-10-01 06:07:54"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492877,1b508836b5c5e55aeec56858c0ca39a82678c91c,"2009-10-01 06:10:02"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492876,9c83a9e08ca9c253e9b53e055321589cf4f59171,"2009-10-01 06:12:16"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492874,61bd868ce193adb637ebcd1f202ccba2476623f9,"2009-10-01 06:12:57"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492872,86e9a31716cc152301ca94bc3d25bea3da223c7b,"2009-10-01 06:41:15"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492870,d3ad7fa491e04d92974e8087857d5e737cfbd06b,"2009-10-01 06:41:22"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492866,3d263b1f46b4a2c437fde45eac95af65db15ab18,"2009-10-01 08:06:04"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492865,15a86d57ff2243680b7fbdd631d1e0186a4b78a3,"2009-10-01 09:58:41"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492864,eca1e97b76dca3cb995ee2e806ae1b1071c3c837,"2009-10-01 09:58:55"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492860,c608d20a8bf51ad146449e434f04d3e904b8ed96,"2009-10-01 10:54:57"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492855,3866337b42dc3207a64f58cd374a42e9850be285,"2009-10-01 10:59:24"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492857,95baa00d459fd2ea5588277e90a98edab7394b79,"2009-10-01 13:15:33"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492856,529b27107003d7e302b661e7c990e9ae3014264e,"2009-10-01 13:15:44"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492852,32852274d78b5fcd9f2e2f6ed28bea8f659dc5dc,"2009-10-01 13:16:02"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492851,1c16fd57c0e98a7eb1bc53412204f080a48fb6f9,"2009-10-02 11:01:45"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492844,befa6fb41fa710f527b22b1521f1b5b25a454f93,"2009-10-02 11:01:57"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492847,9b0f12bb1edffebba7bf05321352eedb393d7f1a,"2009-10-02 11:43:30"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492838,5db7ed9d3e51615e1a5dac2725e7fd6f802453f2,"2009-10-02 12:06:20"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492834,eaf0c845bccc01d61b7971b8c3b507fc7a175d38,"2009-10-02 12:38:20"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492842,04104f13a1da95d8f15cc56e547dd14401b82335,"2009-10-02 12:55:47"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492837,cb060f8ce38df7791e30c35689603e0a71f8aa0d,"2009-10-02 12:58:04"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492828,ff458d03b745576ef9ef5ef78789cf8ed402e3f4,"2009-10-02 12:58:15"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492833,cc2c5c491100d3c8782a1c95b6fc362db91158c5,"2009-10-02 13:07:07"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492830,bf71601a955498c8ebf8b474fc34d2dae309b77d,"2009-10-02 13:07:19"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492823,e2fcb26d685f82f9405f954e11ad0d49994f4fbd,"2009-10-04 17:49:36"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492826,151d9607650448564d498772cebb13c500e2db96,"2009-10-05 06:19:51"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492821,5d04352b5dfca9b101f9b69afea854d29b0a9401,"2009-10-05 06:20:03"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492819,d006977e872c448b17ce6d5cdc1e945cf79159c3,"2009-10-05 06:56:42"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492817,4142f3ebe494e4e0f55450499a09ba7b54a44227,"2009-10-05 06:57:51"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492815,2967c63e922930d1c0f94b224681467d3c2873bd,"2009-10-05 08:59:51"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492811,417ba0f0ce30ed971d7d70c620c4201b8e2d120b,"2009-10-05 09:49:03"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492808,6b79e14d967d05c3cbb70bb1b597fba6b8666bf8,"2009-10-05 10:09:43"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492806,27fd0a7a9fd84b1965f733848e9c38072ee8f7ee,"2009-10-05 11:09:18"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492801,727fc307f995126ef881ab57d428cb99404dd79f,"2009-10-05 11:09:52"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492803,0742697d447cde0090aab1a704ca8861b622205c,"2009-10-05 11:16:06"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492797,c2b148ad2fcbceae3b36af122691b892ac458d6c,"2009-10-05 11:18:04"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492799,29069c485d9fd64e9a67d8f4f59181ad7b2a1737,"2009-10-05 12:02:15"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492789,9ae442c2729341479c72a6458dca6a4641cff8e7,"2009-10-05 12:02:40"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492795,17da656d91d17c303318a9b5421e29fac9c92059,"2009-10-05 12:26:19"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492792,50a04765b444a76c2c81b0976987469e24c149ba,"2009-10-05 12:30:56"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492791,75141728116853d97a85f10fbfaf2c089fd16534,"2009-10-05 12:39:49"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492787,52a44446995addcced1788636dca74a549113287,"2009-10-05 12:40:06"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492786,cb8a425f39037b6a6cc91c2650692a66b9f94104,"2009-10-05 12:40:24"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492784,1537117b6618e200245865fea1942e3c0551a6fc,"2009-10-05 12:40:36"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492757,283572bebc03fb6b89a50430c7720377e12f9d5c,"2009-10-05 13:13:55"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492765,99fd09c2e9c308638753f9f22cb66223e5d889db,"2009-10-05 17:08:00"
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,492773,103ae4cb6a110b17909a1cd66de616ec6b0ab56c,"2009-10-06 10:20:49"
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,492771,85fed4ec3033428394e9f0fbf8f6ec8af015b3a6,"2009-10-06 10:31:02"
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,492770,32d147df9c9c3ca2e8d4cb1e7ed6af89017ccce3,"2009-10-06 11:01:18"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492768,0c9212038d87cdbac7cfd39ee93a099b6a291e61,"2009-10-06 12:17:11"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492762,eb27ae925ab846a66fdbf3caf57bcb654520fc85,"2009-10-06 12:21:01"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492763,a301303c983600bc23dcffcf764f46d7fe95fbe6,"2009-10-06 19:07:36"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492761,bbc42224b278dd4232814ee536393b9eb47c2d97,"2009-10-07 05:15:30"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492760,9589c84edff464d451d9b3e2cd4984b7b6be56b5,"2009-10-07 07:51:13"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492738,36cfe4556a8462f056d2ab195bc4318d29736d67,"2009-10-07 07:51:22"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492755,b733978054f7b2cc2505e7a7e554d00b1f471663,"2009-10-07 08:42:43"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492753,498169e9e386f21e7ee83a9b900cae24dffa3d4b,"2009-10-07 08:43:24"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492750,fecc9119a7f504bb2d5ca4238d4686779aa1cb8d,"2009-10-07 08:43:44"
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,492748,1395da19a50af204bd7edde61789430a3c9cbf5c,"2009-10-07 08:44:24"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492749,9e7a31fae18eacb028a71505c108d0a01a614ea1,"2009-10-07 08:46:02"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492743,cfb8512886a0348feff97c55764a9cf9cc2b891b,"2009-10-07 08:46:58"
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,492746,77d9e1fe4215a5d9df19deb7eeb1f8fee4ab3f51,"2009-10-07 08:47:20"
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,492741,9297abd07e1e39ba2894e49c6c023051db410dbc,"2009-10-07 08:47:27"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492739,a517b84d7f3fa15471c4aeaedf1763950bb4d4bc,"2009-10-07 08:57:45"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492735,0c3d3b7528a1274464bf955781683039151eccf2,"2009-10-07 08:57:55"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492734,1333a4bda940f3d94c95d8de70e7460282296941,"2009-10-07 10:42:46"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492729,88c1b00b8b0de62a8a71aa4dc8c7408c106e4081,"2009-10-07 10:42:55"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492731,d2db017c7a51173561e77df5d164471cf482b61c,"2009-10-07 11:34:14"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492727,a57f85698b08d49999dbd5934040c7bdedeee259,"2009-10-07 11:47:08"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492724,9e46e19eeb2af9d04053e209d47532f502b114da,"2009-10-07 11:47:53"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492688,7425aa3d706f628ca50f6aa10c15520dee334a7a,"2009-10-07 11:48:13"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492721,94a146742a297a669ecaef72bdffdd36f9dcd39e,"2009-10-07 12:44:47"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492719,89c01e099cc75c7ffd3e8159746c2f4091e7ad95,"2009-10-07 13:05:09"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492717,914bca4ff47b655945f5bfc00efc4ea8a70233a5,"2009-10-07 13:05:52"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492715,a54742b3dea5bc35b1bb2dcc212a883d473fb750,"2009-10-08 06:11:26"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492713,23936952c13e1bcc072accc4b8adfcae09de9cfe,"2009-10-08 07:04:13"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492712,1d1081a32fef759640ff60ec3db8ac72d52dcbba,"2009-10-08 07:12:08"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492710,f88a4415b6894cf44db2cc8a5ae666152e531404,"2009-10-08 07:48:04"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492709,677fbad312059efb0a8a8abecf220520facaa40b,"2009-10-08 08:04:27"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492708,920a858bc4dbbe88d5702de86f0d2fbb041c061c,"2009-10-08 08:18:56"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492707,c2b524522ae15f4477a4cf85c27244ba11037566,"2009-10-08 08:32:50"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492706,a0d3663765b741044726b611c05f2ae50e73f10e,"2009-10-08 08:59:03"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492705,3e3dda9c97274dc80a5c65caaf4163a266de6622,"2009-10-08 09:07:25"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492703,3c23cd09be89ac70a8c1b49d20fc201ae8fe0036,"2009-10-08 10:22:01"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492702,ee72859d26fd63bb5e2c2c647480f2fe44f760eb,"2009-10-08 12:29:04"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492693,e6069e40d9673de8d0824fef22e387a8527883ef,"2009-10-08 12:35:15"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492699,8269a86c5fb51a2938cac34ab0f4752d70605edd,"2009-10-08 15:45:49"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492698,39e85295584e438fa7b31369beaedb36593a2a68,"2009-10-08 16:01:51"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492695,55757f1547572b45910a933e742429aba84d7deb,"2009-10-08 16:02:02"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492691,b0b6fbbe360fc86dce164abe0d352c7e8f52e6d3,"2009-10-08 17:37:13"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492690,0ca301655e98b29c9d9e02c4963f8f9c7b4ee8c4,"2009-10-09 06:12:19"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492683,1119ad03f26129128be67fd755e4124ae8679155,"2009-10-09 06:12:47"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492682,75cc68851febcec4a77905433a1656b7c3c5d67a,"2009-10-09 07:24:37"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492685,445c662ffc5b41108a4401489aeb3eb7c6830c33,"2009-10-09 07:32:41"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492677,ff9100630e2a5adaf5106c8b31e718d991d27ab7,"2009-10-09 07:55:56"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492679,e216098c6cc0f1243c4f9ee96dbc6dc35e99ac79,"2009-10-09 08:10:28"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492673,1a40bf70b4bc4fa1d6809d20183da668b481a916,"2009-10-09 08:10:49"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492674,9c3215b828c827c5c928e4dc267abc731cec5df2,"2009-10-09 09:09:45"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492669,ff170c0f9f825764d59bdb0c05efc5b95ef2ea61,"2009-10-09 09:10:04"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492672,28820dd01cb21738ffa2205692ce93f07bb5c587,"2009-10-09 09:30:55"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492664,12bf0ac29b041780b31a9c2b66ad755b3e02201b,"2009-10-09 09:37:30"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492667,35bb22d27ec01753a2507d19c3b2822cf29a8dbf,"2009-10-09 09:48:57"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492665,0496aa5ac7e1a99b082f5375c38da9871d08847c,"2009-10-09 10:55:29"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492660,b56456dc9e2d9fae8a346cc150dfa8f6c1e1b802,"2009-10-09 10:56:39"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492659,ff54f162713ba46f330ea22eef395f339195c0b1,"2009-10-09 10:59:44"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,492655,67e37aa4b9db3168b1ba748d85bf5b9457d7630c,"2009-10-09 10:59:57"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492650,b5a5b5deb48c8094146641efe193c6ff80007867,"2009-10-09 11:24:27"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492648,792c7c775abbdd9966367e467e6abf891ef69579,"2009-10-09 11:32:05"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492646,503d45411b3900764cc353f86cb33e4c04f7c35c,"2009-10-09 16:58:41"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492644,6e67c98509d80d88859a23548205d09a6d7d9b4a,"2009-10-09 17:01:32"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,492643,8a6dfdc9e967dca275720391dfa297087d4337c0,"2009-10-09 18:11:15"
