name,Project_Creation,Issue_Id,Person_Commited,User_Id,Commit_id,Commit_Sha,Commit_Date
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499728,9fba70e49f1ee1fb5be8c0fa02124784520d79d4,"2008-06-02 16:27:45"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499727,1c6210915469d1b4fb3e843e604f3d7ab87c1f9b,"2008-06-02 18:33:42"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499726,4cd64845186ceecdd196a38ee1778b3f99f4e5ea,"2008-06-02 19:08:55"
mongo,"2009-01-15 08:15:18",505905,"Geir Magnusson Jr",505905,499725,68fc2216b0034b01d12c5fcb0603430f3c351d1a,"2008-06-06 04:39:04"
mongo,"2009-01-15 08:15:18",505905,"Geir Magnusson Jr",505905,499724,ed259a42e88befe6da414d95736e6562c615a32a,"2008-06-06 05:33:20"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499723,877b72efcdd55f9fc9b271c707d4b489e551793d,"2008-06-06 05:38:22"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499722,3051b961cac30f9bf81ac72b816ddb5e8e3c2ee9,"2008-06-06 05:43:15"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499721,1625885eb7d094d819eb30e706c5f881cb8bc901,"2008-06-06 06:17:58"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499720,6ba343cdf2aac0f7205abe3216fec6b19854370c,"2008-06-06 06:47:39"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499719,3ac43db818cff02d923383f13e07e4b4029b4d8a,"2008-06-06 10:59:58"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499718,92d2e867b764c9f43df2a9b510044d64b7c682a4,"2008-06-07 05:19:49"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499715,5080d260b01f51dbf083245729763fedc9f5e8b8,"2008-06-08 06:58:19"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,499717,343ce211106066bbf695982c1fbb04df6fffc6d5,"2008-06-08 08:11:50"
mongo,"2009-01-15 08:15:18",505916,yellow,505916,499716,800f84ed59825b1cfa08864bec18998177fa13a0,"2008-06-08 12:41:43"
mongo,"2009-01-15 08:15:18",505916,yellow,505916,499712,485fb3efc4c0bcf32b8231dbc6aba15dfe3e1366,"2008-06-08 12:43:12"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499714,4690479e3494686003317b6d98f0a4b705794a14,"2008-06-09 11:05:00"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499713,1aeaa4f34d9778b391f287542c0acb40daa21456,"2008-06-10 09:13:05"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499711,94cb05e36a01ef7317795c8f06a378e75005ef3f,"2008-06-10 09:13:57"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499710,bb7e499d705f6f10dd0a727e0d81c59dcbc85aa5,"2008-06-10 12:57:25"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499709,4bda2a91c6241d9fe7891cb6f3c168373c08169d,"2008-06-10 13:20:15"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499706,1d8c3e37b32a11d2e2b64fee019782f5efdd19c6,"2008-06-11 12:58:34"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499708,c79a5e1753d25f261a059b33a172ea3534fd67f3,"2008-06-12 07:56:40"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499707,e0ac9757ac5c71187eea331f88d16e5bb1df2b90,"2008-06-12 12:19:29"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499705,683671d4bbd039d88144d01061e9f37a58262cf4,"2008-06-13 10:28:43"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499704,652faabd1854bac70edc5b7976065ea0a2af4f22,"2008-06-17 12:57:12"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499703,f5947576e2079076698bfeedc97ef65c581dca26,"2008-06-17 12:57:24"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499702,f1b1ff1f7938fdcc662f4e1612aaf3f54415d5b7,"2008-06-17 13:02:29"
