name,Project_Creation,Issue_Id,Issue_Date,issue_id,,2010,January,February,March,April,May,June,July,August,September,October,November,December
mongo,2009-01-15 8:15,4416,2012-08-30 23:41,295,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4413,2012-08-31 7:05,296,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4412,2012-08-31 15:13,297,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4409,2012-09-03 16:48,298,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4407,2012-09-04 19:40,299,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3774,2012-09-05 2:17,300,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4405,2012-09-05 2:51,301,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4401,2012-09-05 6:56,302,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3770,2012-09-05 15:39,303,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4398,2012-09-11 23:33,304,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4394,2012-09-16 19:11,305,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3768,2012-09-24 6:29,306,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4391,2012-10-02 20:10,307,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4389,2012-10-03 14:04,308,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4387,2012-10-04 18:23,309,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4386,2012-10-04 19:16,310,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3766,2012-10-05 10:26,311,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4379,2012-10-08 16:38,312,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4378,2012-10-12 11:15,313,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4375,2012-10-13 20:01,314,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4372,2012-10-14 19:08,315,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4371,2012-10-16 1:03,316,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4368,2012-10-16 1:05,317,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4365,2012-10-17 6:29,318,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3764,2012-10-18 15:50,319,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3763,2012-10-24 9:55,320,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4362,2012-11-06 13:01,321,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3761,2012-11-06 13:11,322,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4358,2012-11-07 9:01,323,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4356,2012-11-12 16:11,324,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4352,2012-11-13 12:38,325,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4351,2012-11-14 11:46,326,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4349,2012-11-14 13:30,327,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4346,2012-11-14 14:36,328,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4345,2012-11-15 14:12,329,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4342,2012-11-15 17:03,330,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4341,2012-11-21 6:03,331,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4338,2012-11-29 10:43,332,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3759,2012-12-04 0:02,333,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4336,2012-12-04 11:28,334,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3757,2012-12-06 10:41,335,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4330,2012-12-09 14:05,336,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4325,2012-12-12 1:55,337,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3754,2012-12-12 7:31,338,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152810,2012-12-12 22:26,339,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4321,2012-12-13 18:32,340,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4317,2012-12-16 20:11,341,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4313,2012-12-17 19:28,342,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4309,2012-12-17 19:34,343,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4306,2012-12-17 19:35,344,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3753,2012-12-17 21:17,345,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3751,2012-12-17 21:17,346,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3748,2012-12-20 22:43,347,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4304,2012-12-21 6:06,348,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3746,2012-12-22 12:11,349,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4301,2012-12-23 5:36,350,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3744,2012-12-26 12:52,351,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4299,2013-01-02 8:58,352,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4296,2013-01-07 16:25,353,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4292,2013-01-10 19:34,354,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152809,2013-01-13 6:17,355,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4290,2013-01-13 6:25,356,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152808,2013-01-14 14:55,357,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152426,2013-01-15 14:13,358,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3742,2013-01-17 22:05,359,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152806,2013-01-22 17:25,360,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152804,2013-01-25 7:08,361,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152499,2013-01-29 4:15,362,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152542,2013-01-29 9:48,363,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152505,2013-01-29 9:52,364,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152430,2013-01-30 9:16,365,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4288,2013-01-30 10:11,366,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4287,2013-01-30 12:52,367,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4283,2013-01-31 11:25,368,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4280,2013-01-31 16:24,369,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4276,2013-02-01 15:31,370,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3740,2013-02-04 13:35,371,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4269,2013-02-09 22:17,372,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3729,2013-02-11 6:51,373,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4266,2013-02-11 10:29,374,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4263,2013-02-13 12:55,375,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4260,2013-02-13 13:32,376,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4255,2013-02-13 20:47,377,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4253,2013-02-14 10:35,378,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4251,2013-02-15 6:13,379,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3728,2013-02-15 10:12,380,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4249,2013-02-17 20:35,381,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4244,2013-02-19 14:43,382,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4243,2013-02-19 15:41,383,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4240,2013-02-22 9:05,384,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4231,2013-02-22 16:18,385,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4229,2013-02-25 14:12,386,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4226,2013-02-25 17:38,387,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4223,2013-02-25 20:54,388,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4216,2013-02-26 10:02,389,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4215,2013-02-26 22:00,390,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4212,2013-03-01 17:39,391,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3725,2013-03-10 10:49,392,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4209,2013-03-11 10:59,393,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4206,2013-03-11 12:38,394,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4205,2013-03-11 12:40,395,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4203,2013-03-12 12:00,396,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4201,2013-03-12 14:38,397,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4199,2013-03-13 11:11,398,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4194,2013-03-14 11:25,399,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3722,2013-03-15 5:46,400,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4191,2013-03-15 9:41,401,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4189,2013-03-18 8:47,402,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3719,2013-03-26 4:43,403,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4185,2013-03-28 7:52,404,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4181,2013-04-02 3:44,405,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4179,2013-04-03 2:21,406,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4176,2013-04-04 3:48,407,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4172,2013-04-04 5:44,408,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4168,2013-04-04 8:17,409,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4162,2013-04-04 19:42,410,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3717,2013-04-04 19:44,411,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4160,2013-04-05 0:33,412,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4158,2013-04-14 7:45,413,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3716,2013-04-15 14:17,414,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3711,2013-04-23 3:54,415,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3710,2013-04-23 8:45,416,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4153,2013-04-27 18:42,417,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4149,2013-04-28 8:56,418,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4147,2013-05-04 13:07,419,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4144,2013-05-05 12:24,420,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4142,2013-05-06 22:22,421,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3709,2013-05-07 13:33,422,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4138,2013-05-08 2:51,423,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4137,2013-05-12 18:32,424,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4133,2013-05-13 4:06,425,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4131,2013-05-14 4:55,426,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3707,2013-05-16 20:52,427,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4129,2013-05-20 4:40,428,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4128,2013-05-21 15:06,429,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3705,2013-05-21 23:07,430,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4125,2013-05-22 5:27,431,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4122,2013-05-22 7:39,432,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4121,2013-05-29 2:46,433,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4119,2013-05-30 12:39,434,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3704,2013-05-30 12:42,435,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4116,2013-05-30 13:43,436,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4115,2013-05-30 13:45,437,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3700,2013-05-31 3:04,438,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4112,2013-05-31 12:13,439,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4111,2013-06-09 22:18,440,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4108,2013-06-11 11:11,441,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3696,2013-06-11 18:18,442,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3694,2013-06-16 9:48,443,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4012,2013-06-23 9:17,444,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4009,2013-06-24 13:57,445,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4006,2013-06-28 11:33,446,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,4001,2013-07-02 16:52,447,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3999,2013-07-09 4:30,448,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3998,2013-07-10 1:10,449,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3995,2013-07-10 7:55,450,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3693,2013-07-11 9:38,451,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3689,2013-07-14 17:20,452,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3978,2013-07-16 0:38,453,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3688,2013-07-16 5:54,454,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3977,2013-07-18 10:44,455,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3686,2013-07-20 14:05,456,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3975,2013-07-22 11:08,457,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3974,2013-07-22 11:51,458,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3972,2013-07-23 10:43,459,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3970,2013-07-23 12:33,460,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3684,2013-07-23 14:07,461,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3967,2013-07-24 16:27,462,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3965,2013-07-26 8:47,463,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3682,2013-07-27 7:25,464,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3963,2013-07-30 6:54,465,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3961,2013-07-30 6:57,466,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3959,2013-08-01 8:10,467,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3956,2013-08-01 15:36,468,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3955,2013-08-02 12:57,469,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3953,2013-08-05 7:25,470,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3949,2013-08-06 8:29,471,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3680,2013-08-07 13:28,472,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3678,2013-08-14 14:27,473,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3676,2013-08-15 2:56,474,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3945,2013-08-24 4:14,475,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3674,2013-08-26 13:09,476,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3943,2013-08-27 12:01,477,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3941,2013-08-27 12:20,478,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3940,2013-08-27 12:26,479,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3939,2013-08-27 12:29,480,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3937,2013-08-28 7:51,481,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3936,2013-08-28 8:04,482,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3935,2013-08-28 11:40,483,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3934,2013-08-28 13:47,484,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3933,2013-08-30 9:01,485,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3670,2013-08-30 11:33,486,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3932,2013-09-02 13:59,487,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3930,2013-09-06 13:32,488,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3929,2013-09-09 0:36,489,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3926,2013-09-10 8:53,490,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3925,2013-09-11 9:37,491,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3923,2013-09-12 10:00,492,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3921,2013-09-13 6:18,493,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,3668,2013-09-13 13:56,494,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152795,2013-09-15 18:42,495,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152792,2013-09-15 18:58,496,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152314,2013-09-15 19:21,497,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152790,2013-09-17 13:25,498,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152399,2013-09-19 10:09,499,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152789,2013-09-19 10:22,500,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152315,2013-09-22 23:10,501,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152787,2013-09-25 19:21,502,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152785,2013-09-26 11:09,503,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152784,2013-09-26 12:35,504,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152782,2013-09-27 4:25,505,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152780,2013-09-27 9:48,506,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152413,2013-09-30 8:06,507,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152779,2013-10-01 7:23,508,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152778,2013-10-02 10:01,509,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152777,2013-10-03 12:09,510,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152775,2013-10-03 13:34,511,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152316,2013-10-04 2:16,512,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152774,2013-10-04 9:06,513,,,,,,,,,,,,,,
mongo,2009-01-15 8:15,152773,2013-10-04 10:50,514,,,,,,,,,,,,,,
