name,Project_Creation,Issue_Id,Person_Commited,User_Id,Commit_id,Commit_Sha,Commit_Date
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499833,79552ed639dbedc017809a401e39b360abdf8212,"2008-03-05 13:51:27"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499832,98623f14105afcec4e2ee8b9ed5abac00ceb4294,"2008-03-05 18:11:18"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499831,cb778b072b9daf5c9ceb348fbe9578afe6b312b4,"2008-03-06 12:03:12"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499829,d6f4757d2ed8ebf0eee31755d250c5ac701cba5e,"2008-03-06 15:06:06"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499828,5e68964e9e5e938b4f4ea7581e79c7cd5a4ecd83,"2008-03-08 20:16:41"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499827,45b79abf1fa298f0bb5f9d424b754b1168417ef3,"2008-03-08 20:18:28"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499826,00008aa0d65b88dc0db93bfb1ee12cf34286403d,"2008-03-09 06:40:34"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499825,d496242919cbf453af193295633c30e6157178b0,"2008-03-09 08:05:25"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499824,fba714c58325b4670f9fd3ca76db0268d55d7f0f,"2008-03-13 12:39:09"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499823,5453076375d0af3c6bf9995b6feacbba332792b3,"2008-03-14 15:24:48"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499822,a9f83f3cb0a9fda8c09eb3819839a7b38598e785,"2008-03-14 18:35:59"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499821,1d325d343e6fad0a0fa2fb3688246465801d002a,"2008-03-14 19:36:00"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499820,345bd373dbfad04d9504b897205b7118095cf534,"2008-03-14 19:36:07"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499819,44e0674aa043ed8691d9b789f6048a7ef26f4777,"2008-03-14 20:28:14"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499818,bdacd93bb86f41213bd52ad032eedfb48605bcd2,"2008-03-16 17:59:19"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499817,bc24557b01a34b7f1bad61215b12fd1bb9c5b799,"2008-03-17 08:59:34"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499816,a184e0c0810e08b506b9ab423e45ef1653ba2a45,"2008-03-17 09:00:02"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499815,8bc45889bc1d6f01c6c17f4ff4e79337aeb9add6,"2008-03-17 09:00:04"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499814,b4fb182be31c9211572e4b7bf0ebb44082e410d6,"2008-03-18 08:22:06"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499813,d78703a4a65d8faf790460df9cccfed1e011d519,"2008-03-18 10:53:31"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499812,b89cecfcdb362978af1e56fd9c216660fb74628d,"2008-03-18 11:04:57"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499810,254b2cf6bb7ac202278574cf3a4f262d78f32ec5,"2008-03-18 12:18:15"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499811,442b5a3cd2378d1a5a5205cedde0853f4bfc0716,"2008-03-18 13:19:10"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499809,c4e8445b1b06ceb1788a0cf3690b92bc382868e8,"2008-03-18 13:40:10"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499808,d57a80c13e77ae67da3639151e2be124bd8a90b2,"2008-03-18 13:40:27"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499807,39219eb53e2358cd25aeae3a1206fe3e84e162e9,"2008-03-18 13:40:37"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499806,462460c3ae16fc84a07c7d9534573078146556fe,"2008-03-18 13:46:06"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499805,68e580e5d97ec5de1c698c4adfa2eb164bcc9179,"2008-03-18 14:06:49"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499804,34b7a23e12566a573276c9f0c8d99416503bce76,"2008-03-18 14:30:34"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499803,5a45aec49cad83cb2cfa9d656b515ccfafb910d5,"2008-03-18 14:31:29"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499802,cc36e06ec9ff47ab7e234f644567c588067f4e24,"2008-03-18 14:31:47"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499801,67362c66041eda298494411d278fa8337df7b20b,"2008-03-18 14:56:53"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499800,83bc6fed8b3c0b37e4468605f64401377a0e4ff9,"2008-03-18 15:05:22"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499799,b6103b157689153ac382e78710cf309b4302c741,"2008-03-18 15:22:04"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499798,7fd658e32933f963ce698380e4bd63366b7c28c9,"2008-03-18 17:47:51"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499797,9eac8e13011cd1345b60833dd0b018a1969875e6,"2008-03-19 14:06:41"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499796,5ed74a7959bf3c6284a876d56ead79a20b1db293,"2008-03-19 17:56:35"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499794,ea8b9b6552edc4e8a8d7d14c0bd7a9444112b07d,"2008-03-19 17:56:45"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499795,c151c09edde81e0f2aee79e71a5e1178e64d7c24,"2008-03-20 09:56:55"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499793,0c1a9d5440aa13327d0fe48a985a18a7541cb3b8,"2008-03-20 10:01:45"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499792,b2f5b8ede76bd31e5c2945f1cc8d6e6cf2ab7d08,"2008-03-20 10:03:10"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499791,d51bf8ed1cfc4b9824e4a0091a4b5ac1c4a7d978,"2008-03-20 10:04:25"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499790,7f8f49696ae2dead3ea98c07e6bbfe00d491cc24,"2008-03-20 10:45:45"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499789,51e9159c2b66e65b78e611f13d5c452995164a4a,"2008-03-20 10:53:18"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499788,f8a960b7a05edee7bf5652e164ea96f976b7d340,"2008-03-20 13:28:26"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499787,cf6cd6c60b2e604eb0acb68c96b2a027ccdeafe8,"2008-03-21 15:21:22"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499786,f3fd7c2b7aa11913988714b7220894d1edaa7997,"2008-03-21 17:01:49"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499785,e74876b16f4ba30953664c9be1b6e96c77eeacc9,"2008-03-23 02:06:02"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499784,c316b49774669ba42d28aa7319741a8400ebc8a1,"2008-03-24 09:11:07"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499781,8cdedebc9c653bfced237db6c46dfe6453b35114,"2008-03-24 15:04:22"
mongo,"2009-01-15 08:15:18",505954,geir,505954,499783,2674c112b4083db761d7d86f66dbe476cb319dd8,"2008-03-26 07:02:59"
mongo,"2009-01-15 08:15:18",505954,geir,505954,499782,ac374d9a814234ec9fb279f13e8866d4cb6f714e,"2008-03-26 07:11:29"
mongo,"2009-01-15 08:15:18",505955,geir,505955,499780,5a72f148c8ea29f42ba8f30010b108dc852583ba,"2008-03-26 07:16:39"
mongo,"2009-01-15 08:15:18",505954,geir,505954,499776,bcc3195cdff266cb3abc508e0ff655ada612a429,"2008-03-26 10:38:44"
mongo,"2009-01-15 08:15:18",505954,geir,505954,499775,3ab88c6cad2893788c4f5bf2d134a431e493dd1c,"2008-03-26 10:39:41"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499779,a46965e0103759e1a8afe818dd3d8ad093fbe8ae,"2008-03-26 11:51:47"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499778,0625b5ae6b025da8a4078375499dd796542491a1,"2008-03-26 11:51:56"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499777,8000d4ee4fdc28d4d77706d6ed922bd70e4cfc1a,"2008-03-26 13:22:16"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499774,653391be436668936e4f4cdaf6bfbd90c43f2661,"2008-03-26 14:50:18"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499773,61986187e9ccb4b5e914065a67bb0b937cb20a38,"2008-03-26 18:11:37"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499772,5fab4bb711f6983c9db4daacee1dcbd474d2123a,"2008-03-27 06:37:37"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499771,add70a7068f0c70e1d022e5ab7d90085f394a1f3,"2008-03-27 07:16:24"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499770,56df95be7831ad7e74cb7e84df0d2eed59a65993,"2008-03-27 07:20:08"
mongo,"2009-01-15 08:15:18",505953,"Eliot Horowitz",505953,499769,48de06f6e975c57b99f3682098896c33eeb9251e,"2008-03-27 14:48:07"
mongo,"2009-01-15 08:15:18",505951,"Geir Magnusson Jr",505951,499768,29c2b615c22794f383ea88b6b8c3c465a9f2ac9a,"2008-03-28 08:38:23"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499767,fc7ab45ea01ac6bb089798da085a0e8335b6f087,"2008-03-28 15:40:35"
mongo,"2009-01-15 08:15:18",505901,"Eliot Horowitz",505901,499766,11e09542d43b06f09f40e6c13f2f11d5bde067e3,"2008-03-29 08:07:18"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499765,37095424598dc1431e633097cca1d6875201a9c4,"2008-03-29 14:32:42"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499764,a34ad50532c0dcf0c8de0f8f02592692dd0337fa,"2008-03-29 14:49:13"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499763,93b8ffe1830891f093dd466d55625043e1ad2abb,"2008-03-29 19:30:44"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499762,b9666b4db13c2abeb1414b5f730f3baf166b42eb,"2008-03-31 04:35:28"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499761,e21dfab42e71b4f12351f3a455da8e9f23fe7666,"2008-03-31 05:39:43"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499760,985d443af0c39a46e3c0257a981595f36cbb7665,"2008-03-31 07:00:26"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499759,74e521644223c1502a6c7408bd55b5a4cc199850,"2008-03-31 07:50:45"
mongo,"2009-01-15 08:15:18",505951,"Geir Magnusson Jr",505951,499758,49a9019ec686a968d9ee44ce329d7c5a62a7411e,"2008-03-31 08:02:04"
mongo,"2009-01-15 08:15:18",505951,"Geir Magnusson Jr",505951,499757,f51fd34f916470ad59bd562ffb5b39171e65087e,"2008-03-31 08:02:12"
