name,Project_Creation,Issue_Id,Person_Commited,User_Id,Commit_id,Commit_Sha,Commit_Date
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,494725,11aaed6a9ffd7e911dd4c1f8cb3f80512a5ce843,"2009-06-01 07:28:03"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494724,4a534aedd1d1b4874363c1e4683a3c8547ece4bf,"2009-06-01 07:34:11"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494722,812cf75ac12983c4f147287bc6fff4f2629c1007,"2009-06-01 07:34:35"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494721,d6811aaaaddb117e931702c22b4f1c02fa428020,"2009-06-01 08:53:24"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494710,e3a3919baa70bda2f183b613c2c61d2546a53a3d,"2009-06-01 08:59:07"
mongo,"2009-01-15 08:15:18",505883,kristina,505883,494718,4919bc092633254e4db084cbf5868b41511b2b63,"2009-06-01 09:55:45"
mongo,"2009-01-15 08:15:18",16667,"Mike Dirolf",16667,494713,eb02ffe19b079db803825738e97e8f77987552d5,"2009-06-01 10:04:12"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494712,48a68868f2f95fa44622d350f213c83ebbdc5eb7,"2009-06-01 10:17:44"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494705,79ec2ab328b97ce106fb34f1c26d28ea76b37416,"2009-06-01 10:19:26"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,494708,4a64d52c9cd9865e7efa1cb5b037438a695017fd,"2009-06-01 10:20:49"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,494702,688010e33bccd2644bd6217456b1df50c78d1e47,"2009-06-01 10:21:09"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494700,5fbb421a82717906edb344cbc6438f634de60db4,"2009-06-01 10:50:59"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494698,7db7e53afc50746802004d3bcd9cc915083e4f47,"2009-06-01 10:51:16"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494696,3ef3489ad56aae6efc99f2a7ac7187609a3516e5,"2009-06-01 12:09:16"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494695,dbff105e9925cfeae712209381128c462cfe8ae6,"2009-06-01 12:47:43"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494693,c6e801d0dc11e8a303250ed50adc29c9a66c3231,"2009-06-01 12:47:54"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494692,0a4fb84bad5178b9318102fa9bf09abbedb12095,"2009-06-01 13:28:13"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494689,01397d2c329134655b58f38310c9b21dfe83416e,"2009-06-02 04:19:29"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494687,f53f8553472bf350f5ca3986f9f50fe1e2d03e33,"2009-06-02 04:31:07"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494685,64e3aab1e773125c15b500f42cb529a4e48a45a3,"2009-06-03 07:10:23"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,494683,b2defb1b7eaac078103dd4c3725c819a02835c48,"2009-06-03 09:18:50"
