name,Project_Creation,Issue_Id,Person_Commited,User_Id,Commit_id,Commit_Sha,Commit_Date
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499570,8cac7e4dc4c1102b69598ba6b1e60df8d8e1dcdd,"2008-09-03 12:43:00"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499569,5deec924696d34505ba1bb75cebfab4a66ddec33,"2008-09-04 06:33:56"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499568,5f9d52a2f5fc4e85691ec32a4199c5dfd16b04d2,"2008-09-04 14:24:03"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499567,5727d1b85310b878ad49130290e240512389328a,"2008-09-05 06:40:00"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499566,8dd8937576635dbe8da2ea4cce90854ab79aeb19,"2008-09-05 14:04:29"
mongo,"2009-01-15 08:15:18",505949,dwight,505949,499565,4af0da7918b1794e85751ae3a67f1759f39182fd,"2008-09-08 16:37:59"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499564,98d4a02dcbb943961c0c30e3b556bd4150f62c4c,"2008-09-09 06:19:31"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499563,90d088511674f59227b964a91630008861fb1d02,"2008-09-09 10:30:22"
mongo,"2009-01-15 08:15:18",12722,Eliot,12722,499562,84e3a515b49873423d08db609a50099235361164,"2008-09-09 17:51:27"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499561,7f490a85c26817218d8a742d82ea12884982ffc1,"2008-09-10 07:38:51"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499560,0756afd8e2b55d5124b36569e1cd118fcdb6baca,"2008-09-10 07:39:04"
mongo,"2009-01-15 08:15:18",12438,"Dwight Merriman",12438,499552,f2bee299e426865e92b03c49dc16ff997bd88fd0,"2008-09-10 11:31:05"
